Cell ID Num;Alpha Cell ID;*eNodeB ID;*Local Cell ID;Vendor;eNodeB ID;eNodeB Name;Cell Name;eCGI;4T4R Cells / 2T2R Cells;Band;Frequency Band;Bandwidth;EUARFCNDL;PCI;TAC;Longitude;Latitude;Azimuth;E-DownTilt;M-DownTilt;Height
14261;KA1426N1;1426;1;Huawei;KA1426;KA1426-ATC_Kasangalabi;KA1426-ATC_Kasangalabi_N1;641-01-1426-01;2T2R;L1800;3;5MHz;1575;28;7902;32.762827;0.369695;130;0;3;28
14262;KA1426O1;1426;2;Huawei;KA1426;KA1426-ATC_Kasangalabi;KA1426-ATC_Kasangalabi_O1;641-01-1426-02;2T2R;L1800;3;5MHz;1575;29;7902;32.762827;0.369695;240;0;2;28
14270;KA1427M1;1427;0;Huawei;KA1427;KA1427-ATC_Kiwuunya;KA1427-ATC_Kiwuunya_M1;641-01-1427-00;2T2R;L1800;3;5MHz;1575;42;6901;32.56021;0.32868;20;0;0;21
14271;KA1427N1;1427;1;Huawei;KA1427;KA1427-ATC_Kiwuunya;KA1427-ATC_Kiwuunya_N1;641-01-1427-01;2T2R;L1800;3;5MHz;1575;44;6901;32.56021;0.32868;80;0;3;20
14272;KA1427O1;1427;2;Huawei;KA1427;KA1427-ATC_Kiwuunya;KA1427-ATC_Kiwuunya_O1;641-01-1427-02;2T2R;L1800;3;5MHz;1575;43;6901;32.56021;0.32868;232;0;4;20
14280;KA1428M1;1428;0;Huawei;KA1428;KA1428-ATC_Kiyanja;KA1428-ATC_Kiyanja_M1;641-01-1428-00;2T2R;L1800;3;5MHz;1575;373;7803;32.57235;0.37902;10;0;0;34
14281;KA1428N1;1428;1;Huawei;KA1428;KA1428-ATC_Kiyanja;KA1428-ATC_Kiyanja_N1;641-01-1428-01;2T2R;L1800;3;5MHz;1575;374;7803;32.57235;0.37902;180;0;4;34
14282;KA1428O1;1428;2;Huawei;KA1428;KA1428-ATC_Kiyanja;KA1428-ATC_Kiyanja_O1;641-01-1428-02;2T2R;L1800;3;5MHz;1575;372;7803;32.57235;0.37902;300;0;4;34
14290;KA1429M1;1429;0;Huawei;KA1429;KA1429-ATC_Kazo Central;KA1429-ATC_Kazo Central_M1;641-01-1429-00;2T2R;L1800;3;5MHz;1575;31;6902;32.552975;0.365455;0;0;4;18
14291;KA1429N1;1429;1;Huawei;KA1429;KA1429-ATC_Kazo Central;KA1429-ATC_Kazo Central_N1;641-01-1429-01;2T2R;L1800;3;5MHz;1575;30;6902;32.552975;0.365455;140;0;3;18
14292;KA1429O1;1429;2;Huawei;KA1429;KA1429-ATC_Kazo Central;KA1429-ATC_Kazo Central_O1;641-01-1429-02;2T2R;L1800;3;5MHz;1575;32;6902;32.552975;0.365455;270;0;3;18
14300;KA1430M1;1430;0;Huawei;KA1430;KA1430-ATC_Nateete_Market;KA1430-ATC_Nateete_Market_M1;641-01-1430-00;2T2R;L1800;3;5MHz;1575;248;6802;32.533952;0.29854;0;0;8;18
14301;KA1430N1;1430;1;Huawei;KA1430;KA1430-ATC_Nateete_Market;KA1430-ATC_Nateete_Market_N1;641-01-1430-01;2T2R;L1800;3;5MHz;1575;247;6802;32.533952;0.29854;130;0;5;18
14302;KA1430O1;1430;2;Huawei;KA1430;KA1430-ATC_Nateete_Market;KA1430-ATC_Nateete_Market_O1;641-01-1430-02;2T2R;L1800;3;5MHz;1575;246;6802;32.533952;0.29854;240;0;6;18
14310;KA1431M1;1431;0;Huawei;KA1431;KA1431-ATC_Kyengera_Market;KA1431-ATC_Kyengera_Market_M1;641-01-1431-00;2T2R;L1800;3;5MHz;1575;330;6802;32.499965;0.292305;40;0;8;9
14311;KA1431N1;1431;1;Huawei;KA1431;KA1431-ATC_Kyengera_Market;KA1431-ATC_Kyengera_Market_N1;641-01-1431-01;2T2R;L1800;3;5MHz;1575;331;6802;32.499965;0.292305;210;0;5;9
14312;KA1431O1;1431;2;Huawei;KA1431;KA1431-ATC_Kyengera_Market;KA1431-ATC_Kyengera_Market_O1;641-01-1431-02;2T2R;L1800;3;5MHz;1575;332;6802;32.499965;0.292305;280;0;7;9
14320;KA1432M1;1432;0;Huawei;KA1432;KA1432-ATC_Cares Corner;KA1432-ATC_Cares Corner_M1;641-01-1432-00;2T2R;L1800;3;5MHz;1575;372;2806;32.576879;0.310038;14;0;4;11
14321;KA1432N1;1432;1;Huawei;KA1432;KA1432-ATC_Cares Corner;KA1432-ATC_Cares Corner_N1;641-01-1432-01;2T2R;L1800;3;5MHz;1575;374;2806;32.576879;0.310038;160;0;4;11
14322;KA1432O1;1432;2;Huawei;KA1432;KA1432-ATC_Cares Corner;KA1432-ATC_Cares Corner_O1;641-01-1432-02;2T2R;L1800;3;5MHz;1575;373;2806;32.576879;0.310038;270;0;4;11
14330;KA1433M1;1433;0;Huawei;KA1433;KA1433-ATC_Katanga;KA1433-ATC_Katanga_M1;641-01-1433-00;2T2R;L1800;3;5MHz;1575;0;6901;32.573278;0.335748;350;0;2;30
14331;KA1433N1;1433;1;Huawei;KA1433;KA1433-ATC_Katanga;KA1433-ATC_Katanga_N1;641-01-1433-01;2T2R;L1800;3;5MHz;1575;2;6901;32.573278;0.335748;120;0;4;30
14332;KA1433O1;1433;2;Huawei;KA1433;KA1433-ATC_Katanga;KA1433-ATC_Katanga_O1;641-01-1433-02;2T2R;L1800;3;5MHz;1575;1;6901;32.573278;0.335748;260;0;4;30
14340;KA1434M1;1434;0;Huawei;KA1434;KA1434-ATC_US Embassy;KA1434-ATC_US Embassy_M1;641-01-1434-00;2T2R;L1800;3;5MHz;1575;101;6803;32.5923;0.3017;130;0;2;18
14341;KA1434N1;1434;1;Huawei;KA1434;KA1434-ATC_US Embassy;KA1434-ATC_US Embassy_N1;641-01-1434-01;2T2R;L1800;3;5MHz;1575;100;6803;32.5923;0.3017;220;0;4;18
14342;KA1434O1;1434;2;Huawei;KA1434;KA1434-ATC_US Embassy;KA1434-ATC_US Embassy_O1;641-01-1434-02;2T2R;L1800;3;5MHz;1575;99;6803;32.5923;0.3017;340;0;8;18
14350;KA1435M1;1435;0;Huawei;KA1435;KA1435-ATC_Banda;KA1435-ATC_Banda_M1;641-01-1435-00;2T2R;L1800;3;5MHz;1575;130;7902;32.641192;0.347002;60;0;3;28
14351;KA1435N1;1435;1;Huawei;KA1435;KA1435-ATC_Banda;KA1435-ATC_Banda_N1;641-01-1435-01;2T2R;L1800;3;5MHz;1575;131;7902;32.641192;0.347002;160;0;5;28
14352;KA1435O1;1435;2;Huawei;KA1435;KA1435-ATC_Banda;KA1435-ATC_Banda_O1;641-01-1435-02;2T2R;L1800;3;5MHz;1575;129;7902;32.641192;0.347002;280;0;5;28
14360;KA1436M1;1436;0;Huawei;KA1436;KA1436-ATC_Nakabago;KA1436-ATC_Nakabago_M1;641-01-1436-00;2T2R;L1800;3;5MHz;1575;41;7902;32.748505;0.370105;40;0;2;30
14361;KA1436N1;1436;1;Huawei;KA1436;KA1436-ATC_Nakabago;KA1436-ATC_Nakabago_N1;641-01-1436-01;2T2R;L1800;3;5MHz;1575;39;7902;32.748505;0.370105;180;0;8;30
14362;KA1436O1;1436;2;Huawei;KA1436;KA1436-ATC_Nakabago;KA1436-ATC_Nakabago_O1;641-01-1436-02;2T2R;L1800;3;5MHz;1575;40;7902;32.748505;0.370105;320;0;4;30
14370;KA1437M1;1437;0;Huawei;KA1437;KA1437-ATC_Ntinda industrial;KA1437-ATC_Ntinda industrial_M1;641-01-1437-00;2T2R;L1800;3;5MHz;1575;172;2805;32.621905;0.337943;350;0;3;24
14371;KA1437N1;1437;1;Huawei;KA1437;KA1437-ATC_Ntinda industrial;KA1437-ATC_Ntinda industrial_N1;641-01-1437-01;2T2R;L1800;3;5MHz;1575;173;2805;32.621905;0.337943;100;0;2;24
14372;KA1437O1;1437;2;Huawei;KA1437;KA1437-ATC_Ntinda industrial;KA1437-ATC_Ntinda industrial_O1;641-01-1437-02;2T2R;L1800;3;5MHz;1575;171;2805;32.621905;0.337943;240;0;0;24
14380;KA1438M1;1438;0;Huawei;KA1438;KA1438-ATC_Lusaka Makindye;KA1438-ATC_Lusaka Makindye_M1;641-01-1438-00;2T2R;L1800;3;5MHz;1575;10;6803;32.58779;0.28885;0;0;6;20
14381;KA1438N1;1438;1;Huawei;KA1438;KA1438-ATC_Lusaka Makindye;KA1438-ATC_Lusaka Makindye_N1;641-01-1438-01;2T2R;L1800;3;5MHz;1575;11;6803;32.58779;0.28885;140;0;4;20
14382;KA1438O1;1438;2;Huawei;KA1438;KA1438-ATC_Lusaka Makindye;KA1438-ATC_Lusaka Makindye_O1;641-01-1438-02;2T2R;L1800;3;5MHz;1575;9;6803;32.58779;0.28885;280;0;2;20
14390;KA1439M1;1439;0;Huawei;KA1439;KA1439-ATC_Namasuba Kikajjo;KA1439-ATC_Namasuba Kikajjo_M1;641-01-1439-00;2T2R;L1800;3;5MHz;1575;22;6802;32.569117;0.260788;0;0;4;19
14391;KA1439N1;1439;1;Huawei;KA1439;KA1439-ATC_Namasuba Kikajjo;KA1439-ATC_Namasuba Kikajjo_N1;641-01-1439-01;2T2R;L1800;3;5MHz;1575;21;6802;32.569117;0.260788;120;0;6;19
14392;KA1439O1;1439;2;Huawei;KA1439;KA1439-ATC_Namasuba Kikajjo;KA1439-ATC_Namasuba Kikajjo_O1;641-01-1439-02;2T2R;L1800;3;5MHz;1575;23;6802;32.569117;0.260788;240;0;4;19
14400;KA1440M1;1440;0;Huawei;KA1440;KA1440-ATC_Kawuku2;KA1440-ATC_Kawuku2_M1;641-01-1440-00;2T2R;L1800;3;10MHz;1600;398;7901;32.538915;0.139758;0;0;2;20
14401;KA1440N1;1440;1;Huawei;KA1440;KA1440-ATC_Kawuku2;KA1440-ATC_Kawuku2_N1;641-01-1440-01;2T2R;L1800;3;10MHz;1600;396;7901;32.538915;0.139758;110;0;2;20
14402;KA1440O1;1440;2;Huawei;KA1440;KA1440-ATC_Kawuku2;KA1440-ATC_Kawuku2_O1;641-01-1440-02;2T2R;L1800;3;10MHz;1600;397;7901;32.538915;0.139758;220;0;0;20
14410;KA1441M1;1441;0;Huawei;KA1441;KA1441-ATC_Kayebe;KA1441-ATC_Kayebe_M1;641-01-1441-00;2T2R;L1800;3;5MHz;1575;306;7801;32.62173;0.44472;30;0;3;50
14411;KA1441N1;1441;1;Huawei;KA1441;KA1441-ATC_Kayebe;KA1441-ATC_Kayebe_N1;641-01-1441-01;2T2R;L1800;3;5MHz;1575;307;7801;32.62173;0.44472;140;0;3;50
14412;KA1441O1;1441;2;Huawei;KA1441;KA1441-ATC_Kayebe;KA1441-ATC_Kayebe_O1;641-01-1441-02;2T2R;L1800;3;5MHz;1575;308;7801;32.62173;0.44472;280;0;3;50
14420;KA1442M1;1442;0;Huawei;KA1442;KA1442-ATC_Kawempe Police;KA1442-ATC_Kawempe Police_M1;641-01-1442-00;2T2R;L1800;3;5MHz;1575;7;6902;32.561989;0.358831;10;0;3;18
14421;KA1442N1;1442;1;Huawei;KA1442;KA1442-ATC_Kawempe Police;KA1442-ATC_Kawempe Police_N1;641-01-1442-01;2T2R;L1800;3;5MHz;1575;6;6902;32.561989;0.358831;120;0;8;18
14422;KA1442O1;1442;2;Huawei;KA1442;KA1442-ATC_Kawempe Police;KA1442-ATC_Kawempe Police_O1;641-01-1442-02;2T2R;L1800;3;5MHz;1575;8;6902;32.561989;0.358831;300;0;4;18
14440;KA1444M1;1444;0;Huawei;KA1444;KA1444-ATC_Musibante Najjera;KA1444-ATC_Musibante Najjera_M1;641-01-1444-00;2T2R;L1800;3;5MHz;1575;376;7801;32.628761;0.38925;0;0;3;50
14441;KA1444N1;1444;1;Huawei;KA1444;KA1444-ATC_Musibante Najjera;KA1444-ATC_Musibante Najjera_N1;641-01-1444-01;2T2R;L1800;3;5MHz;1575;377;7801;32.628761;0.38925;180;0;5;50
14442;KA1444O1;1444;2;Huawei;KA1444;KA1444-ATC_Musibante Najjera;KA1444-ATC_Musibante Najjera_O1;641-01-1444-02;2T2R;L1800;3;5MHz;1575;375;7801;32.628761;0.38925;280;0;4;50
14443;KA1444P1;1444;3;Huawei;KA1444;KA1444-ATC_Musibante Najjera;KA1444-ATC_Musibante Najjera_P1;641-01-1444-03;2T2R;L1800;3;5MHz;1575;453;7801;32.628761;0.38925;90;0;3;50
14450;KA1445M1;1445;0;Huawei;KA1445;KA1445-JOYNA_HOUSE;KA1445-JOYNA_HOUSE_M1;641-01-1445-00;2T2R;L1800;3;10MHz;1600;324;7901;32.49896;0.093;350;0;4;18
14451;KA1445N1;1445;1;Huawei;KA1445;KA1445-JOYNA_HOUSE;KA1445-JOYNA_HOUSE_N1;641-01-1445-01;2T2R;L1800;3;10MHz;1600;325;7901;32.49896;0.093;120;0;5;18
14452;KA1445O1;1445;2;Huawei;KA1445;KA1445-JOYNA_HOUSE;KA1445-JOYNA_HOUSE_O1;641-01-1445-02;2T2R;L1800;3;10MHz;1600;326;7901;32.49896;0.093;262;0;5;18
14460;KA1446M1;1446;0;Huawei;KA1446;KA1446-ATC_Mpala 2;KA1446-ATC_Mpala 2_M1;641-01-1446-00;2T2R;L1800;3;10MHz;1600;427;7901;32.50335;0.103831;70;0;2;35
14461;KA1446N1;1446;1;Huawei;KA1446;KA1446-ATC_Mpala 2;KA1446-ATC_Mpala 2_N1;641-01-1446-01;2T2R;L1800;3;10MHz;1600;428;7901;32.50335;0.103831;230;0;2;35
14462;KA1446O1;1446;2;Huawei;KA1446;KA1446-ATC_Mpala 2;KA1446-ATC_Mpala 2_O1;641-01-1446-02;2T2R;L1800;3;10MHz;1600;426;7901;32.50335;0.103831;340;0;2;35
14580;KA1458M1;1458;0;Huawei;KA1458;KA1458-Biira;KA1458-Biira_M1;641-01-1458-00;2T2R;L1800;3;5MHz;1575;407;7801;32.4603;0.35137;60;0;2;25
14581;KA1458N1;1458;1;Huawei;KA1458;KA1458-Biira;KA1458-Biira_N1;641-01-1458-01;2T2R;L1800;3;5MHz;1575;406;7801;32.4603;0.35137;140;0;3;25
14582;KA1458O1;1458;2;Huawei;KA1458;KA1458-Biira;KA1458-Biira_O1;641-01-1458-02;2T2R;L1800;3;5MHz;1575;405;7801;32.4603;0.35137;300;0;2;25
14600;KA1460M1;1460;0;Huawei;KA1460;KA1460-ATC_Makerere Kikoni;KA1460-ATC_Makerere Kikoni_M1;641-01-1460-00;2T2R;L1800;3;5MHz;1575;122;6902;32.56281;0.346061;350;0;2;18
14601;KA1460N1;1460;1;Huawei;KA1460;KA1460-ATC_Makerere Kikoni;KA1460-ATC_Makerere Kikoni_N1;641-01-1460-01;2T2R;L1800;3;5MHz;1575;120;6902;32.56281;0.346061;140;0;6;18
14602;KA1460O1;1460;2;Huawei;KA1460;KA1460-ATC_Makerere Kikoni;KA1460-ATC_Makerere Kikoni_O1;641-01-1460-02;2T2R;L1800;3;5MHz;1575;121;6902;32.56281;0.346061;240;0;4;18
14630;KA1463M1;1463;0;Huawei;KA1463;KA1463-ATC_Jevine Hotel;KA1463-ATC_Jevine Hotel_M1;641-01-1463-00;2T2R;L1800;3;5MHz;1575;169;6803;32.5599;0.2973;346;0;0;14
14631;KA1463N1;1463;1;Huawei;KA1463;KA1463-ATC_Jevine Hotel;KA1463-ATC_Jevine Hotel_N1;641-01-1463-01;2T2R;L1800;3;5MHz;1575;168;6803;32.5599;0.2973;100;0;0;14
14632;KA1463O1;1463;2;Huawei;KA1463;KA1463-ATC_Jevine Hotel;KA1463-ATC_Jevine Hotel_O1;641-01-1463-02;2T2R;L1800;3;5MHz;1575;170;6803;32.5599;0.2973;260;0;0;14
14650;KA1465M1;1465;0;Huawei;KA1465;KA1465-ATC_Mutundwe Switch;KA1465-ATC_Mutundwe Switch_M1;641-01-1465-00;2T2R;L1800;3;5MHz;1575;488;6802;32.534086;0.2863;80;0;12;38
14651;KA1465N1;1465;1;Huawei;KA1465;KA1465-ATC_Mutundwe Switch;KA1465-ATC_Mutundwe Switch_N1;641-01-1465-01;2T2R;L1800;3;5MHz;1575;487;6802;32.534086;0.2863;140;0;12;38
14652;KA1465O1;1465;2;Huawei;KA1465;KA1465-ATC_Mutundwe Switch;KA1465-ATC_Mutundwe Switch_O1;641-01-1465-02;2T2R;L1800;3;5MHz;1575;486;6802;32.534086;0.2863;290;0;10;38
14670;KA1467M1;1467;0;Huawei;KA1467;KA1467-Kagwa Tombs;KA1467-Kagwa Tombs_M1;641-01-1467-00;2T2R;L1800;3;5MHz;1575;410;7903;32.6183;0.237152;34;0;4;26
14671;KA1467N1;1467;1;Huawei;KA1467;KA1467-Kagwa Tombs;KA1467-Kagwa Tombs_N1;641-01-1467-01;2T2R;L1800;3;5MHz;1575;408;7903;32.6183;0.237152;130;0;4;26
14672;KA1467O1;1467;2;Huawei;KA1467;KA1467-Kagwa Tombs;KA1467-Kagwa Tombs_O1;641-01-1467-02;2T2R;L1800;3;5MHz;1575;409;7903;32.6183;0.237152;220;0;4;26
14680;KA1468M1;1468;0;Huawei;KA1468;KA1468-ATC_Noble Lodges;KA1468-ATC_Noble Lodges_M1;641-01-1468-00;2T2R;L1800;3;5MHz;1575;375;2806;32.576013;0.314325;327;0;6;21
14681;KA1468N1;1468;1;Huawei;KA1468;KA1468-ATC_Noble Lodges;KA1468-ATC_Noble Lodges_N1;641-01-1468-01;2T2R;L1800;3;5MHz;1575;376;2806;32.576013;0.314325;73;0;8;21
14682;KA1468O1;1468;2;Huawei;KA1468;KA1468-ATC_Noble Lodges;KA1468-ATC_Noble Lodges_O1;641-01-1468-02;2T2R;L1800;3;5MHz;1575;377;2806;32.576013;0.314325;228;0;7;21
14683;KA1468M2;1468;3;Huawei;KA1468;KA1468-ATC_Noble Lodges;KA1468-ATC_Noble Lodges_M2;641-01-1468-03;4T4R;L2600;7;10MHz;2900;375;2806;32.576013;0.314325;327;0;6;21
14684;KA1468N2;1468;4;Huawei;KA1468;KA1468-ATC_Noble Lodges;KA1468-ATC_Noble Lodges_N2;641-01-1468-04;4T4R;L2600;7;10MHz;2900;376;2806;32.576013;0.314325;73;0;8;21
14685;KA1468O2;1468;5;Huawei;KA1468;KA1468-ATC_Noble Lodges;KA1468-ATC_Noble Lodges_O2;641-01-1468-05;4T4R;L2600;7;10MHz;2900;377;2806;32.576013;0.314325;228;0;7;21
14720;KA1472M1;1472;0;Huawei;KA1472;KA1472-Lake_Drive;KA1472-Lake_Drive_M1;641-01-1472-00;1T2R;L1800;3;5MHz;1575;449;7903;32.66169;0.290906;224;0;2;15
14730;KA1473M1;1473;0;Huawei;KA1473;KA1473-ATC_PortBell Luzira;KA1473-ATC_PortBell Luzira_M1;641-01-1473-00;2T2R;L1800;3;5MHz;1575;390;7903;32.6552;0.294725;20;0;4;30
14731;KA1473N1;1473;1;Huawei;KA1473;KA1473-ATC_PortBell Luzira;KA1473-ATC_PortBell Luzira_N1;641-01-1473-01;2T2R;L1800;3;5MHz;1575;392;7903;32.6552;0.294725;160;0;2;30
14732;KA1473O1;1473;2;Huawei;KA1473;KA1473-ATC_PortBell Luzira;KA1473-ATC_PortBell Luzira_O1;641-01-1473-02;2T2R;L1800;3;5MHz;1575;391;7903;32.6552;0.294725;260;0;4;30
14740;KA1474M1;1474;0;Huawei;KA1474;KA1474-Gombe Town;KA1474-Gombe Town_M1;641-01-1474-00;2T2R;L1800;3;5MHz;1575;418;7801;32.51478;0.50169;20;0;3;30
14741;KA1474N1;1474;1;Huawei;KA1474;KA1474-Gombe Town;KA1474-Gombe Town_N1;641-01-1474-01;2T2R;L1800;3;5MHz;1575;417;7801;32.51478;0.50169;120;0;3;30
14742;KA1474O1;1474;2;Huawei;KA1474;KA1474-Gombe Town;KA1474-Gombe Town_O1;641-01-1474-02;2T2R;L1800;3;5MHz;1575;419;7801;32.51478;0.50169;340;0;3;30
14760;KA1476M1;1476;0;Huawei;KA1476;KA1476-Luzira St stevens;KA1476-Luzira St stevens_M1;641-01-1476-00;2T2R;L1800;3;5MHz;1575;481;7903;32.64867;0.301333;45;0;3;20
14761;KA1476N1;1476;1;Huawei;KA1476;KA1476-Luzira St stevens;KA1476-Luzira St stevens_N1;641-01-1476-01;2T2R;L1800;3;5MHz;1575;482;7903;32.64867;0.301333;175;0;3;20
14762;KA1476O1;1476;2;Huawei;KA1476;KA1476-Luzira St stevens;KA1476-Luzira St stevens_O1;641-01-1476-02;2T2R;L1800;3;5MHz;1575;480;7903;32.64867;0.301333;305;0;3;20
14780;KA1478M1;1478;0;Huawei;KA1478;KA1478-ATC_Kiwatule TC;KA1478-ATC_Kiwatule TC_M1;641-01-1478-00;2T2R;L1800;3;5MHz;1575;379;7801;32.624128;0.370498;0;0;1;12
14781;KA1478N1;1478;1;Huawei;KA1478;KA1478-ATC_Kiwatule TC;KA1478-ATC_Kiwatule TC_N1;641-01-1478-01;2T2R;L1800;3;5MHz;1575;378;7801;32.624128;0.370498;160;0;4;12
14782;KA1478O1;1478;2;Huawei;KA1478;KA1478-ATC_Kiwatule TC;KA1478-ATC_Kiwatule TC_O1;641-01-1478-02;2T2R;L1800;3;5MHz;1575;380;7801;32.624128;0.370498;260;0;4;12
14800;KA1480M1;1480;0;Huawei;KA1480;KA1480-KABAKANJAGALA;KA1480-KABAKANJAGALA_M1;641-01-1480-00;2T2R;L1800;3;5MHz;1575;68;6803;32.56227;0.30618;20;0;6;40
14801;KA1480N1;1480;1;Huawei;KA1480;KA1480-KABAKANJAGALA;KA1480-KABAKANJAGALA_N1;641-01-1480-01;2T2R;L1800;3;5MHz;1575;66;6803;32.56227;0.30618;160;0;2;20
14802;KA1480O1;1480;2;Huawei;KA1480;KA1480-KABAKANJAGALA;KA1480-KABAKANJAGALA_O1;641-01-1480-02;2T2R;L1800;3;5MHz;1575;67;6803;32.56227;0.30618;280;0;4;20
14810;KA1481M1;1481;0;Huawei;KA1481;KA1481-Gadith_House;KA1481-Gadith_House_M1;641-01-1481-00;2T2R;L1800;3;5MHz;1575;358;2806;32.578102;0.313295;310;0;6;25
14811;KA1481N1;1481;1;Huawei;KA1481;KA1481-Gadith_House;KA1481-Gadith_House_N1;641-01-1481-01;2T2R;L1800;3;5MHz;1575;359;2806;32.578102;0.313295;80;0;6;25
14812;KA1481O1;1481;2;Huawei;KA1481;KA1481-Gadith_House;KA1481-Gadith_House_O1;641-01-1481-02;2T2R;L1800;3;5MHz;1575;357;2806;32.578102;0.313295;200;0;7;25
14820;KA1482M1;1482;0;Huawei;KA1482;KA1482-ATC_Rwenzori Towers;KA1482-ATC_Rwenzori Towers_M1;641-01-1482-00;2T2R;L1800;3;5MHz;1575;405;2806;32.579946;0.317181;0;0;2;27
14821;KA1482N1;1482;1;Huawei;KA1482;KA1482-ATC_Rwenzori Towers;KA1482-ATC_Rwenzori Towers_N1;641-01-1482-01;2T2R;L1800;3;5MHz;1575;407;2806;32.579946;0.317181;120;0;3;27
14822;KA1482O1;1482;2;Huawei;KA1482;KA1482-ATC_Rwenzori Towers;KA1482-ATC_Rwenzori Towers_O1;641-01-1482-02;2T2R;L1800;3;5MHz;1575;406;2806;32.579946;0.317181;330;0;4;27
14840;KA1484M1;1484;0;Huawei;KA1484;KA1484-ATC_Namere_Trading_Center;KA1484-ATC_Namere_Trading_Center_M1;641-01-1484-00;2T2R;L1800;3;5MHz;1575;331;7803;32.5713;0.4005;0;0;2;52
14841;KA1484N1;1484;1;Huawei;KA1484;KA1484-ATC_Namere_Trading_Center;KA1484-ATC_Namere_Trading_Center_N1;641-01-1484-01;2T2R;L1800;3;5MHz;1575;332;7803;32.5713;0.4005;80;0;2;52
14842;KA1484O1;1484;2;Huawei;KA1484;KA1484-ATC_Namere_Trading_Center;KA1484-ATC_Namere_Trading_Center_O1;641-01-1484-02;2T2R;L1800;3;5MHz;1575;330;7803;32.5713;0.4005;240;0;2;52
14860;KA1486M1;1486;0;Huawei;KA1486;KA1486-ATC_Kiira_Namugongo;KA1486-ATC_Kiira_Namugongo_M1;641-01-1486-00;2T2R;L1800;3;5MHz;1575;364;7801;32.646645;0.414858;0;0;4;30
14861;KA1486N1;1486;1;Huawei;KA1486;KA1486-ATC_Kiira_Namugongo;KA1486-ATC_Kiira_Namugongo_N1;641-01-1486-01;2T2R;L1800;3;5MHz;1575;363;7801;32.646645;0.414858;90;0;7;30
14862;KA1486O1;1486;2;Huawei;KA1486;KA1486-ATC_Kiira_Namugongo;KA1486-ATC_Kiira_Namugongo_O1;641-01-1486-02;2T2R;L1800;3;5MHz;1575;365;7801;32.646645;0.414858;200;0;5;30
14870;KA1487M1;1487;0;Huawei;KA1487;KA1487-ATC_Gayaza_Magigye;KA1487-ATC_Gayaza_Magigye_M1;641-01-1487-00;2T2R;L1800;3;5MHz;1575;268;7801;32.6063;0.48848;20;0;2;55
14871;KA1487N1;1487;1;Huawei;KA1487;KA1487-ATC_Gayaza_Magigye;KA1487-ATC_Gayaza_Magigye_N1;641-01-1487-01;2T2R;L1800;3;5MHz;1575;269;7801;32.6063;0.48848;130;0;4;55
14872;KA1487O1;1487;2;Huawei;KA1487;KA1487-ATC_Gayaza_Magigye;KA1487-ATC_Gayaza_Magigye_O1;641-01-1487-02;2T2R;L1800;3;5MHz;1575;267;7801;32.6063;0.48848;300;0;2;55
14890;KA1489M1;1489;0;Huawei;KA1489;KA1489-ATC_AghaKhan;KA1489-ATC_AghaKhan_M1;641-01-1489-00;2T2R;L1800;3;5MHz;1575;452;6901;32.5696;0.322383;20;0;4;14
14891;KA1489N1;1489;1;Huawei;KA1489;KA1489-ATC_AghaKhan;KA1489-ATC_AghaKhan_N1;641-01-1489-01;2T2R;L1800;3;5MHz;1575;451;6901;32.5696;0.322383;150;0;4;14
14892;KA1489O1;1489;2;Huawei;KA1489;KA1489-ATC_AghaKhan;KA1489-ATC_AghaKhan_O1;641-01-1489-02;2T2R;L1800;3;5MHz;1575;450;6901;32.5696;0.322383;240;0;2;14
14900;KA1490M1;1490;0;Huawei;KA1490;KA1490-ATC_Kyetume;KA1490-ATC_Kyetume_M1;641-01-1490-00;2T2R;L1800;3;5MHz;1575;341;7902;32.7839;0.301611;0;0;3;32
14901;KA1490N1;1490;1;Huawei;KA1490;KA1490-ATC_Kyetume;KA1490-ATC_Kyetume_N1;641-01-1490-01;2T2R;L1800;3;5MHz;1575;339;7902;32.7839;0.301611;110;0;6;32
14902;KA1490O1;1490;2;Huawei;KA1490;KA1490-ATC_Kyetume;KA1490-ATC_Kyetume_O1;641-01-1490-02;2T2R;L1800;3;5MHz;1575;340;7902;32.7839;0.301611;250;0;4;32
14910;KA1491M1;1491;0;Huawei;KA1491;KA1491-ATC_Namumira_Hill;KA1491-ATC_Namumira_Hill_M1;641-01-1491-00;2T2R;L1800;3;5MHz;1575;77;7902;32.7573;0.33323;30;0;2;20
14911;KA1491N1;1491;1;Huawei;KA1491;KA1491-ATC_Namumira_Hill;KA1491-ATC_Namumira_Hill_N1;641-01-1491-01;2T2R;L1800;3;5MHz;1575;75;7902;32.7573;0.33323;170;0;4;20
14912;KA1491O1;1491;2;Huawei;KA1491;KA1491-ATC_Namumira_Hill;KA1491-ATC_Namumira_Hill_O1;641-01-1491-02;2T2R;L1800;3;5MHz;1575;76;7902;32.7573;0.33323;270;0;2;20
14920;KA1492M1;1492;0;Huawei;KA1492;KA1492-ATC_Nyenje;KA1492-ATC_Nyenje_M1;641-01-1492-00;2T2R;L1800;3;5MHz;1575;82;7801;32.7314;0.401181;0;0;6;50
14921;KA1492N1;1492;1;Huawei;KA1492;KA1492-ATC_Nyenje;KA1492-ATC_Nyenje_N1;641-01-1492-01;2T2R;L1800;3;5MHz;1575;81;7801;32.7314;0.401181;130;0;2;50
